1	24	0
1	2088	0
1	4152	0
1	4224	0
1	8320	0
1	12416	0
1	16512	0
1	20608	0
1	24704	0
1	28800	0
1	29832	0
1	30360	0
1	31392	0
1	31464	0
1	35560	0
1	35656	0
1	39752	0
1	43848	0
1	47944	0
1	52040	0
1	56136	0
1	60232	0
1	64328	0
1	68424	0
1	72520	0
1	72584	0
1	72648	0
1	72712	0
1	72776	0
1	72840	0
1	72904	0
1	72968	0
1	73032	0
1	73096	0
1	77192	0
1	77672	0
1	78152	0
1	78632	0
1	79112	0
1	79592	0
1	80072	0
1	80552	0
1	81032	0
1	81512	0
1	81992	0
1	82472	0
1	82952	0
1	83432	0
1	83912	0
1	84392	0
1	84872	0
1	85352	0
1	85832	0
1	86312	0
1	86792	0
1	87272	0
1	87752	0
1	88232	0
1	88712	0
1	89192	0
1	89672	0
1	90152	0
1	90632	0
1	91112	0
1	91592	0
1	92072	0
1	92552	0
1	93032	0
1	93512	0
1	93992	0
1	94472	0
1	94952	0
1	95432	0
1	95912	0
1	96392	0
1	96432	0
1	96472	0
1	96512	0
1	96552	0
1	100648	0
1	100688	0
1	100728	0
1	100768	0
1	100808	0
1	100848	0
1	100888	0
1	100928	0
1	100968	0
1	101008	0
1	101048	0
1	101088	0
1	101128	0
1	101168	0
1	101208	0
1	101248	0
1	101288	0
1	101328	0
1	101368	0
1	101408	0
1	101448	0
1	101488	0
1	101528	0
1	101568	0
1	101608	0
1	101648	0
1	101688	0
1	101728	0
1	101768	0
1	101808	0
1	101848	0
1	101888	0
1	101928	0
1	101968	0
1	102008	0
1	102048	0
1	102088	0
1	102128	0
1	102168	0
1	102208	0
1	102248	0
1	102288	0
1	102328	0
1	102368	0
1	102408	0
1	102448	0
1	102488	0
1	102528	0
1	102568	0
1	102608	0
1	102648	0
1	102688	0
1	102728	0
1	102768	0
1	102808	0
1	102848	0
1	102888	0
1	102928	0
1	102968	0
1	103008	0
1	103048	0
1	103088	0
1	103128	0
1	103168	0
1	103208	0
1	103248	0
1	103288	0
1	103328	0
1	103368	0
1	103408	0
1	103448	0
1	103488	0
1	103528	0
1	103568	0
1	103608	0
1	103648	0
1	103688	0
1	103728	0
1	103768	0
1	103808	0
1	103848	0
1	103888	0
1	103928	0
1	103968	0
1	104008	0
1	104048	0
1	104088	0
1	104128	0
1	104168	0
1	104208	0
1	104248	0
1	104288	0
1	104328	0
1	104368	0
1	104408	0
1	104448	0
1	104488	0
1	104528	0
1	104568	0
1	104608	0
1	104648	0
1	104688	0
1	104728	0
1	104768	0
1	104808	0
1	104848	0
1	104888	0
1	104928	0
1	104968	0
1	105008	0
1	105048	0
1	105088	0
1	105128	0
1	105168	0
1	105208	0
1	105248	0
1	105288	0
1	105328	0
1	105368	0
1	105408	0
1	105448	0
1	105488	0
1	105528	0
1	105568	0
1	105608	0
1	105648	0
1	105688	0
1	105728	0
1	105768	0
1	109864	0
1	109864	0
1	113960	0
1	118056	0
1	122152	0
1	126248	0
1	130344	0
1	134440	0
1	138536	0
1	142632	0
1	146728	0
1	146768	0
1	146800	0
1	146872	0
1	146920	0
1	155152	0
1	163384	0
1	163488	0
1	167584	0
1	171680	0
1	171776	0
1	175872	0
1	179968	0
1	184064	0
1	188160	0
1	192256	0
1	196352	0
1	200448	0
1	204544	0
1	208640	0
1	212736	0
1	216832	0
1	220928	0
1	225024	0
1	229120	0
1	233216	0
1	237312	0
1	241408	0
1	245504	0
1	249600	0
1	253696	0
1	257792	0
1	261888	0
1	265984	0
1	270080	0
1	274176	0
1	278272	0
1	282368	0
1	286464	0
1	290560	0
1	294656	0
1	298752	0
1	302848	0
1	306944	0
1	311040	0
1	315136	0
1	319232	0
1	323328	0
1	327424	0
1	331520	0
1	335616	0
1	339712	0
1	343808	0
1	347904	0
1	352000	0
1	356096	0
1	360192	0
1	364288	0
1	368384	0
1	372480	0
1	376576	0
1	380672	0
1	384768	0
1	388864	0
1	392960	0
1	397056	0
1	401152	0
1	405248	0
1	409344	0
1	413440	0
1	417536	0
1	421632	0
1	425728	0
1	429824	0
1	433920	0
1	438016	0
1	442112	0
1	446208	0
1	450304	0
1	454400	0
1	458496	0
1	462592	0
1	466688	0
1	470784	0
1	474880	0
1	478976	0
1	483072	0
1	487168	0
1	491264	0
1	495360	0
1	499456	0
1	503552	0
1	507648	0
1	511744	0
1	515840	0
1	519936	0
1	524032	0
1	528128	0
1	532224	0
1	536320	0
1	540416	0
1	544512	0
1	548608	0
1	552704	0
1	556800	0
1	556896	0
1	556800	0
1	557080	0
1	557264	1
1	561360	0
1	561456	0
1	561360	0
1	561640	0
1	561360	0
1	561824	0
1	561360	0
1	562008	0
1	562192	1
1	566288	0
1	566384	0
1	566288	0
1	566568	0
1	566752	1
1	570848	0
1	570944	0
1	570848	0
1	571128	0
1	571312	1
1	575408	0
1	579504	0
1	579600	0
1	579504	0
1	579784	0
1	579968	1
1	584064	0
1	584160	0
1	584344	0
1	584488	0
1	584632	0
1	584488	0
1	584680	0
1	584488	0
1	584728	0
1	584488	0
1	584776	0
1	584488	0
1	584344	1
1	588440	0
1	588536	0
1	588440	0
1	588720	0
1	588440	0
1	588904	0
1	588440	0
1	589088	0
1	588440	0
1	589272	0
1	588440	0
1	589456	0
1	588440	0
1	589640	0
1	588440	0
1	589824	0
1	590008	1
1	594104	0
1	594200	0
1	594104	0
1	594384	0
1	594568	1
1	598664	0
1	602760	0
1	606856	0
1	606952	0
1	607136	1
1	611232	0
1	615328	0
1	619424	0
1	623520	0
1	627616	0
1	631712	0
1	631808	0
1	631992	1
1	636088	0
1	640184	0
1	640280	0
1	640464	0
1	640608	0
1	640752	0
1	640608	0
1	640800	0
1	640608	0
1	640848	0
1	640608	0
1	640896	0
1	640608	0
1	640944	0
1	640608	0
1	640992	0
1	645088	0
1	640608	0
1	645136	0
1	640608	0
1	645184	0
1	649280	0
1	640608	0
1	649328	0
1	640608	0
1	649376	0
1	640608	0
1	649424	0
1	649472	0
1	640608	0
1	653568	0
1	640608	0
1	653616	0
1	640608	0
1	653664	0
1	640608	0
1	653712	0
1	657808	0
1	661904	0
1	640608	0
1	661952	0
1	662000	0
1	640608	0
1	666096	0
1	640608	0
1	666144	0
1	640608	0
1	666192	0
1	640464	1
1	644560	0
1	644656	0
1	644840	1
1	648936	0
1	649032	0
1	649216	1
1	653312	0
1	653408	0
0	-1	-1
1	657504	0
1	657600	0
1	657504	0
0	-1	-1
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
1	657504	0
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
0	-1	-1
